dataset,record_id,mean,std,variance,min,max,median,rms,peak_to_peak,crest_factor,skewness,kurtosis,q25,q75,iqr,env_mean,env_std,env_max,env_min,total_power,power_mean,power_std,dominant_freq,data_length,shaftSpeed,samplingRate,range,reconstruction_mse,anomaly
AGR.561,88,-0.0004761842228979,0.2259705992189404,0.051062711711367,-0.90969896,1.0572181,-0.0069584846,0.2259711009460748,1.96691706,4.678554450430774,0.1938643753762876,0.1829461811950334,-0.15447712,0.1451993,0.29967642,0.2821918903296657,0.1499779557345615,1.1168732234530028,0.0008342485428066,54979106.81935613,1675.528199779238,27535.78857971856,0.0366013470270929,32813,0.0,3125.0,1.96691706,0.007201595016636161,False
AGR.561,89,-0.0004917082533264,0.2687462198535324,0.0722245306855631,-1.0182505,1.2000976,-0.0115971565,0.2687466696771693,2.2183481,4.465534778315994,0.2225525045083398,0.1559944936129218,-0.18416643,0.17024994,0.35441637,0.3349693784043144,0.1795684233921989,1.2208868829012174,0.0010214318651247,77763904.69807348,2369.911458814296,55327.29273920542,0.0365708713010087,32813,0.0,3125.0,2.2183481,0.007420009700766504,False
AGR.561,90,-0.0005543093941806,0.234232825192421,0.0548650163976232,-1.1156688,1.1054635,-0.0115971565,0.2342334810750328,2.2211323,4.719493963571685,0.2403922523445102,0.2584063684654496,-0.15911627,0.14891052,0.30802679,0.2915811650373475,0.1571965783648428,1.2518288224010752,0.0014531573906201,59073108.22289281,1800.2958651416454,29162.549202667626,0.0365708713010087,32813,0.0,3125.0,2.2211323,0.019889752775393902,False
AGR.561,91,-0.0004778240642123,0.2446172264690015,0.0598375874853867,-0.93846035,1.0664954,-0.010669708,0.2446176931483556,2.00495575,4.35984570974264,0.2271366928743424,0.1351285141093399,-0.16839409,0.15726042,0.32565451,0.3053233132831635,0.1626440212623909,1.146854121407086,0.0004810199934898,64426955.55349403,1963.458249885534,43114.51431448905,0.0366013470270929,32813,0.0,3125.0,2.00495575,0.014420807807647072,False
AGR.561,92,-0.0005212024839372,0.1951884463004791,0.038098529569195,-0.78073597,0.8178477,-0.003247261,0.1951891421704196,1.59858367,4.190026611654132,0.113464346694607,-0.0240504052851764,-0.13406563,0.12942696,0.26349259,0.2449572312196566,0.1272528402327734,0.917111427553863,0.0007543431551824,41018211.16839065,1250.097865670811,27157.822884483583,0.0366024625137145,32812,0.0,3125.0,1.59858367,0.04389359465038893,False
AGR.561,93,-0.0005084451024487,0.280707961154314,0.0787969594554118,-1.1119576,1.1564918,-0.0069584846,0.2807084216261316,2.2684494,4.119904181358343,0.127925070584075,0.1053301250131011,-0.19066095,0.18231106,0.37297201,0.3502016054687391,0.1869572490019135,1.2839236484969112,0.0026376065176244,84840410.56703418,2585.573113309792,45144.47466321266,0.0365708713010087,32813,0.0,3125.0,2.2684494,0.011460369040650157,False
AGR.561,94,-0.0004943100190214,0.2098689119648377,0.0440449602093048,-0.8048587,0.9013486,-0.007885933,0.2098694940950202,1.7062073,4.294805225917716,0.1921061256787848,0.0753715864057809,-0.1451993,0.13777685,0.28297615,0.262871611770139,0.1377994212120422,1.0258462612589154,0.001374853700697,47423162.05898189,1445.255296954923,33916.17306099481,0.0365708713010087,32813,0.0,3125.0,1.7062073,0.0382085320070633,False
AGR.561,95,-0.0004761011826862,0.283765230324094,0.0805227059408861,-1.2047367,1.329061,-0.0060305595,0.2837656297249938,2.5337977,4.683657429858699,0.1244311341836491,0.1370126954435546,-0.19344425,0.18416643,0.37761068,0.3536752216504601,0.1896298337129455,1.329067188033671,0.001418233948301,86693191.07046452,2642.1184649050506,48405.65672739041,0.0365719858588321,32812,0.0,3125.0,2.5337977,0.05234341644529816,False
AGR.561,96,-0.0005269120804537,0.2734123859388994,0.0747543327848016,-1.2260756,1.2511258,-0.008813858,0.2734128936629401,2.4772014,4.5759575681985645,0.1418297331321385,0.1512496034856054,-0.18416643,0.17767191,0.36183834,0.340738106398242,0.1827744065998718,1.4310961837338865,0.0035002813962086,80482857.66946901,2452.848277138517,45833.06234294391,0.0365719858588321,32812,0.0,3125.0,2.4772014,0.023764860484301077,False
AGR.561,97,-0.0004613396636013,0.2484628331915798,0.0617337794775868,-1.0321674,1.098969,-0.008813858,0.2484632614932679,2.1311364,4.423064373361195,0.2013125999919601,0.2211337383603324,-0.16839409,0.15911627,0.32751036,0.309457468520037,0.1664447264608561,1.2434883412042848,0.00251861502117,66468555.4704927,2025.6774897294576,32071.116443197618,0.0365708713010087,32813,0.0,3125.0,2.1311364,0.009466668110000007,False
AGR.561,98,-0.0005383361003276,0.2378105262165761,0.0565538463794048,-0.9078436,1.1435027,-0.009741783,0.2378111355365045,2.0513463,4.808448929106054,0.2438367444827822,0.1999932464986935,-0.16468287,0.1507659,0.31544877,0.2968510061140393,0.1580742281679487,1.3673373475470485,0.00182647199719,60887729.43324497,1855.654316507527,31305.094228656737,0.0365719858588321,32812,0.0,3125.0,2.0513463,0.014704290094128075,False
AGR.561,99,-0.0005345438603815,0.2301468471406978,0.0529675712488037,-0.949594,1.1852527,-0.0069584846,0.2301474679112121,2.1348467,5.1499706286460425,0.1833967895816383,0.1956468083212375,-0.15726042,0.1479826,0.30524302,0.2870735906865775,0.1533759491089183,1.185394642970379,0.0008018028638654,57030119.199761726,1738.0342912797284,35149.4019651108,0.0366013470270929,32813,0.0,3125.0,2.1348467,0.009082963455842637,False
BIS.361,0,-0.0013027961748088,0.1099482059213487,0.0120886079853233,-0.40633035,0.41298842,-0.0001847744,0.1099559241841767,0.81931877,3.755945148605567,0.003962119677814,-0.2850732829524056,-0.07786298,0.07527375,0.15313673,0.1400212323827416,0.0676237216125499,0.4306947026371901,0.0004986666850928,208274399.260532,1586.8525657945297,60725.42406005147,0.0903542857142857,131250,0.0,3125.0,0.81931877,0.0009595972246946978,False
BIS.361,1,-0.0013135673003849,0.1153249773526782,0.0132998504013957,-0.4096594,0.4407308,-0.0020344257,0.1153324579658666,0.8503902,3.821394321886708,0.0513569946247602,-0.30618914573731,-0.08230162,0.07860279,0.16090441,0.1470986408251939,0.0704515160440962,0.4541859060566003,0.0001850294128076,229140427.9085053,1745.8318316838502,110301.12811018742,0.0902095238095238,131250,0.0,3125.0,0.8503902,0.00047403878662220805,False
BIS.361,2,-0.0013459268172569,0.0880464023826269,0.0077521689725234,-0.33420062,0.33715987,0.00055480003,0.0880566890788023,0.67136049,3.8288956072181417,-0.0648999558024866,-0.2291762648039124,-0.062327385,0.060847998,0.123175383,0.1115910833076347,0.0552592035386927,0.3703625995010849,0.0001902724314034,133574429.56096493,1017.7099395121136,36245.90578796013,0.09024,131250,0.0,3125.0,0.67136049,0.0035627160003411456,False
BIS.361,3,-0.0012921461804524,0.1177719217175576,0.0138702255450465,-0.39338398,0.42519498,-0.0027742386,0.1177790099584733,0.81857896,3.610108287970119,0.0667218802865364,-0.3144096363665496,-0.08378124,0.08045244,0.16423368,0.1504512716650213,0.0714600278844809,0.4305270967257561,0.0002913178267649,238965069.42882788,1820.68624326726,62067.78293600868,0.0901942857142857,131250,0.0,3125.0,0.81857896,0.0026513658578705005,False
BIS.361,4,-0.0013682220563074,0.1033729665278305,0.0106859702087639,-0.38117743,0.42778444,-0.004253626,0.1033820208757757,0.80896187,4.137899766092088,0.1556086214400425,-0.1987037511712288,-0.07453394,0.06852322875,0.14305716875,0.130943111030226,0.065020874477861,0.4277898220477595,0.0001976832251907,184114782.34369025,1402.7792940471636,86025.0085127358,0.0902171428571428,131250,0.0,3125.0,0.80896187,0.004648084384542343,False
BIS.361,5,-0.0012280534634879,0.1032562367431314,0.0106618504263536,-0.43666172,0.3948636,0.00055480003,0.1032635392656226,0.8315253199999999,3.823843370158953,-0.0266328198546676,-0.2661045800128878,-0.0723145,0.0712049,0.1435194,0.1312676068170006,0.0639845633298132,0.436824289443913,0.0003009542769699,183693012.377863,1399.565808593242,89119.08921077385,0.0903238095238095,131250,0.0,3125.0,0.8315253199999999,0.002745590717418012,False
BIS.361,6,-0.0013234685070409,0.1129188748961775,0.0127506723078186,-0.39449358,0.4329629,-0.002404213,0.1129266305027637,0.8274564799999999,3.8340194697423806,0.0679507441337638,-0.2797708201405395,-0.080452204,0.07638359,0.156835794,0.1438417733490141,0.0693731965536211,0.4397799437925254,0.0003737005396799,219680426.938598,1673.7556338178897,71143.93690566633,0.0901561904761904,131250,0.0,3125.0,0.8274564799999999,0.00011365243509898239,False
BIS.361,7,-0.0014092615452681,0.1020792300787991,0.0104201692134804,-0.379328,0.3641622,0.00018501282,0.1020889574419455,0.7434902,3.5671066599645345,-0.0306435469584329,-0.2610514860170885,-0.07194471,0.0700953,0.14204001,0.12970035838564,0.0634045856293143,0.4062939061564263,0.0002713974151038,179537908.481573,1367.907874145318,42779.96180184626,0.0902857142857142,131250,0.0,3125.0,0.7434902,0.0039227479826591995,False
BIS.361,8,-0.0013286852381081,0.0847235631119259,0.0071780821463805,-0.32384348,0.30978775,0.0027742386,0.0847339810869433,0.63363123,3.656003719241455,-0.1582347034644692,-0.2524751069513429,-0.059368134,0.059368372,0.118736506,0.1073334933270977,0.0532677284445873,0.3751783747616358,0.0002209375018776,123684092.5750598,942.3549910480748,40141.51552161439,0.0902857142857142,131250,0.0,3125.0,0.63363123,0.004934352867150295,False
BIS.361,9,-0.0013487900666395,0.1041075936687252,0.0108383910594923,-0.43111324,0.4340725,0.00018501282,0.1041163305833252,0.86518574,4.169110624318515,-0.0293586447309487,-0.2704905412648521,-0.0734241,0.07157493,0.14499903,0.1324115181003338,0.0643878185638946,0.4409778758564108,0.0001877033059194,186739560.14508167,1422.777601105384,54365.8566147912,0.0903390476190476,131250,0.0,3125.0,0.86518574,0.003994513880041213,False
BIS.361,10,-0.0012762228856182,0.1141281495640049,0.0130252345229038,-0.39930224,0.44147038,-0.0012946129,0.1141352849374708,0.84077262,3.867957049757751,0.0197229483133088,-0.2557033693293062,-0.08008242,0.078233,0.1583154199999999,0.1451747949497848,0.0705434380003075,0.4548377801019951,0.0006443650688484,224408074.2609816,1709.775803893193,70615.10935118671,0.0902171428571428,131250,0.0,3125.0,0.84077262,0.00018972106376360663,False
BIS.361,11,-0.0014098873168912,0.1116198935020301,0.0124590006254045,-0.37673855,0.42963386,-0.00055480003,0.1116287973940903,0.80637241,3.848772628833721,0.0279403978283271,-0.195302592655949,-0.078232765,0.07527375,0.153506515,0.1415736470095659,0.0698347435557449,0.4432664265463753,0.0005900691295916,214659995.6161732,1635.504728504177,81036.76364052354,0.0901866666666666,131250,0.0,3125.0,0.80637241,0.00010978411743417696,False
BIS.361,12,-0.0013544577165093,0.1064484324370278,0.0113312687683004,-0.41668725,0.39153457,-0.0001847744,0.1064570491982859,0.80822182,3.677864199210811,-0.0122148973001036,-0.2795853551601581,-0.07527375,0.07342434,0.14869809,0.1355066856409661,0.0655919982728455,0.4172731284531111,0.0002281597905538,195230412.72995195,1487.4698112758244,99091.36788685902,0.0903542857142857,131250,0.0,3125.0,0.80822182,0.00321816370992202,False
BIS.361,13,-0.0013800218555347,0.1167138383184428,0.0136221200550236,-0.39264417,0.41187882,-0.0016644001,0.1167219967073274,0.8045229899999999,3.528716365542977,0.0342891265204487,-0.334003461096807,-0.08304143,0.08045244,0.1634938699999999,0.1492276148203626,0.0705497236028951,0.4472172610670424,0.0005591659923263,234695109.8151292,1788.1532176390797,103103.16835027104,0.0902628571428571,131250,0.0,3125.0,0.8045229899999999,0.004557605894092137,False
BIS.361,14,-0.0012496466167956,0.1059534151431125,0.0112261261804887,-0.40707016,0.41187882,0.00018501282,0.1059607842418865,0.81894898,3.887087312035801,-0.0255518177812481,-0.262619441097923,-0.074163914,0.07268453,0.146848444,0.1348089687231434,0.0654244290608188,0.4253860723640817,0.0002913644153155,193414465.56818855,1473.6340233766748,64538.31182717426,0.0902323809523809,131250,0.0,3125.0,0.81894898,0.0005030403221787398,False
BIS.361,15,-0.0013538909208583,0.1164390646370864,0.0135580557735595,-0.39560342,0.4644041,-0.0016644001,0.1164469355293868,0.8600075199999999,3.9881178314289065,0.0277159864776544,-0.2821482703005871,-0.08230162,0.07971263,0.16201425,0.1482172977177475,0.0717605547984314,0.4728237351902147,0.0003353130096032,233590271.80608067,1779.7354042368052,77805.90973731253,0.0903314285714285,131250,0.0,3125.0,0.8600075199999999,0.0012574496728999418,False
BIS.361,16,-0.0013820202604984,0.1113567784356982,0.0124003321035771,-0.42408538,0.4340725,-0.0035140514,0.1113653540540217,0.85815788,3.897733758287497,0.0932438060438432,-0.2851530099859785,-0.08008242,0.07564378,0.1557261999999999,0.1418781784428858,0.0683604905329695,0.4540835995513139,0.0006180593881462,213647998.39288008,1627.7942734695623,130853.3777810775,0.0902095238095238,131250,0.0,3125.0,0.85815788,0.0006702688887339359,False
BIS.361,17,-0.0012814114351606,0.1077734617271902,0.0116151190526621,-0.35861373,0.4096594,-0.0001847744,0.1077810793596367,0.7682731300000001,3.8008470729178345,-0.0011473578673397,-0.2795426877033531,-0.076013565,0.07379413,0.149807695,0.1370840376631887,0.0666321747671094,0.4338350753460673,0.0001870042509303,200116860.58423367,1524.69989016559,88595.28369279564,0.0902552380952381,131250,0.0,3125.0,0.7682731300000001,0.00016103141556363885,False
BIS.361,18,-0.0013241699083358,0.109652458890385,0.0120236617407075,-0.38746572,0.393754,-0.00055480003,0.1096604539779665,0.78121972,3.5906654196335417,-0.0024388005319957,-0.287956876412748,-0.077123165,0.07527375,0.152396915,0.139562748814331,0.0676115082697575,0.4221005609675367,0.0006282239592527,207156565.9568083,1578.3357406233013,79461.55789000119,0.0902095238095238,131250,0.0,3125.0,0.78121972,0.002922085445024452,False
BIS.361,19,-0.0013221463805935,0.0842037704210993,0.0070902749531292,-0.32680273,0.3316114,0.0031442642,0.0842141497860123,0.6584141299999999,3.937715940167092,-0.165751679186103,-0.2556630260171308,-0.05973816,0.059368372,0.119106532,0.1069020406985192,0.0524809641225337,0.3526789085834221,0.0003152640404411,122171177.87749176,930.8280219237467,34831.15244090126,0.090247619047619,131250,0.0,3125.0,0.6584141299999999,0.00661926044611205,False
BIS.361,20,-0.0013178230844501,0.1081133447763584,0.0116884953187317,-0.43259287,0.43592215,0.00055480003,0.1081213761307802,0.86851502,4.031785069704647,-0.0197054997716026,-0.1966505955792326,-0.07527375,0.07342434,0.14869809,0.1371488280731083,0.0675938328101394,0.4680779660948086,0.0002442349856083,201382511.78118825,1534.3429469042917,73538.4086936307,0.0901333333333333,131250,0.0,3125.0,0.86851502,0.0015631203596022305,False
BIS.361,21,-0.0014215041813629,0.0749463245299902,0.0056169515605546,-0.3386395,0.30201983,0.0012946129,0.07495980412656,0.64065933,4.029090437457365,-0.1266647928596093,-0.2380711748717923,-0.053079844,0.051970482,0.105050326,0.0948998834257836,0.0472221971993004,0.3497229804653656,0.0005558038207602,96795576.3866906,737.4901058033569,27701.97131764964,0.0903161904761904,131250,0.0,3125.0,0.64065933,0.012959451358254045,False
BIS.361,22,-0.0013347496509371,0.1282324139091752,0.016443551976974,-0.4126184,0.46699333,-0.006103277,0.1282393603134572,0.8796117299999999,3.641575635269246,0.1479748399083636,-0.3157444830363887,-0.091918945,0.08563089,0.177549835,0.163832416003302,0.077767762921586,0.4719496294968026,0.0007379451159576,283296565.94998753,2158.450026285619,127892.72081509144,0.0901257142857142,131250,0.0,3125.0,0.8796117299999999,0.003625960289829245,False
BIS.361,23,-0.0014168676926992,0.115402114554154,0.01331764804357,-0.4126184,0.42704463,-0.0016644001,0.1154108121348632,0.83966303,3.7002133690990497,0.0324627065698903,-0.2676247380706544,-0.08119202,0.07860279,0.15979481,0.146930902223109,0.0710535964631408,0.4590237519728854,0.0006125283989453,229451878.9419633,1748.2047919387678,155608.6341162931,0.0901942857142857,131250,0.0,3125.0,0.83966303,0.001870053561557503,False
BIS.361,24,-0.0013466682186795,0.0946115245762338,0.0089513405826392,-0.36564183,0.36675167,0.0027742386,0.0946211080992528,0.7323934999999999,3.876002695036034,-0.0964932203450565,-0.3130182903999556,-0.06750584,0.06602645,0.13353229,0.1205063353805319,0.0581611363645188,0.392188616789127,0.000321126698014,154232068.64013082,1175.1014753533775,83839.23426780106,0.090415238095238,131250,0.0,3125.0,0.7323934999999999,0.0017386464503236277,False
BIS.361,25,-0.0013954041213481,0.1085068103054836,0.0117737278826702,-0.37414932,0.40707016,0.0016646385,0.1085157824251021,0.7812194800000001,3.751253051886356,-0.0417894215320678,-0.3095771554419437,-0.077123165,0.074903965,0.15202713,0.1383645378272231,0.0663675942117913,0.4232144008753271,0.0004927514168197,202854401.97583807,1545.5573483873377,109135.44858621949,0.09024,131250,0.0,3125.0,0.7812194800000001,0.00020253747570107088,False
BIS.361,26,-0.0012865432201498,0.1109051002463876,0.0122999412606612,-0.410769,0.4100294,-0.00092458725,0.1109125622015766,0.8207983999999999,3.6968706867919736,0.0123501101412019,-0.2851025129149844,-0.078232765,0.07564378,0.1538765449999999,0.1412753335383757,0.0681382259489461,0.4635824146636434,0.0001896983400744,211914220.1666525,1614.584534603067,133810.04469848238,0.0903390476190476,131250,0.0,3125.0,0.8207983999999999,0.0019849258296475276,False
BIS.361,27,-0.0013757749205503,0.1225728896772438,0.0150241132838297,-0.4192767,0.43666196,-0.0031440258,0.1225806103772607,0.8559386600000001,3.562243316101179,0.0616178030713991,-0.3279953962797655,-0.08748031,0.083411455,0.170891765,0.1566516667481769,0.0742318976403788,0.4497349284256846,0.0004406408060487,258846432.1813929,1972.1632928106128,154383.72133949067,0.0902780952380952,131250,0.0,3125.0,0.8559386600000001,0.005399990447223046,False
BIS.361,28,-0.0012644902850193,0.1267888852819343,0.0160754214310355,-0.41372824,0.4577458,-0.0046236515,0.1267951906292838,0.8714740400000001,3.6101195773136983,0.1050085769328207,-0.3669647533800946,-0.090809345,0.08637071,0.177180055,0.1625574774852086,0.075680303282054,0.4582435575948322,0.0008661951710752,276951796.1610133,2110.10892313153,111629.62773878938,0.0902095238095238,131250,0.0,3125.0,0.8714740400000001,0.004135644877938866,False
BIS.361,29,-0.0013244910886818,0.1216246448270064,0.0147925542292954,-0.4192767,0.43851137,-0.002404213,0.1216318564601374,0.85778807,3.60523453938824,0.0604540766711466,-0.3349612429599253,-0.08711028,0.08304167,0.17015195,0.1555988082654483,0.0733203490995753,0.4610160742260881,0.0004138504911823,254855080.12184784,1941.752991404555,162366.7988720199,0.0903238095238095,131250,0.0,3125.0,0.85778807,0.004256341826655128,False
BIS.361,30,-0.0014190914990518,0.0902771853470832,0.0081499701941916,-0.34640718,0.3486266,0.0024044514,0.0902883381997603,0.6950337799999999,3.8612583524205952,-0.1284099060975925,-0.2694674349640364,-0.063436985,0.06269741,0.126134395,0.1146357714290666,0.0562191613135531,0.3653269351129733,0.0004380886074034,140430662.13123295,1069.947901952251,52005.06902863444,0.0902704761904761,131250,0.0,3125.0,0.6950337799999999,0.002918693545678795,False
BIS.361,31,-0.001219500052499,0.0970189606354061,0.0094126787227744,-0.34566736,0.38413668,-0.00055480003,0.0970266247127691,0.72980404,3.9590852628046336,0.0017788663522169,-0.2966782140897046,-0.06935525,0.06676626,0.13612151,0.1234896868748576,0.0598092121578415,0.4220531870717449,0.0002124323244133,162173717.31602615,1235.6092747887706,108682.4907855674,0.0903314285714285,131250,0.0,3125.0,0.72980404,0.0028250182213346575,False
BIS.361,32,-0.001434949768079,0.1099881441046974,0.0120973918435956,-0.44479942,0.41372824,0.00018501282,0.109997504173652,0.85852766,3.761251158452205,-0.0272156556940049,-0.272870743167259,-0.077123165,0.07527375,0.152396915,0.139944475176337,0.0679145538800975,0.4543101480196867,0.0002479772555652,208431947.56542096,1588.0529338317788,89544.08837394304,0.0903161904761904,131250,0.0,3125.0,0.85852766,0.0033602258760261293,False
BIS.361,33,-0.0013322330922006,0.1260641243714232,0.0158921634535336,-0.39819264,0.42112613,-0.004253626,0.1260711636281097,0.81931877,3.340384255056584,0.1044677704212263,-0.3263763713175631,-0.09043932,0.08526111,0.17570043,0.1611547159485767,0.0762578473166133,0.451250679150968,0.0001975228215898,273797921.47103965,2086.0794016841114,116659.41103482927,0.0903238095238095,131250,0.0,3125.0,0.81931877,0.011681026649403464,False
BIS.361,34,-0.0013545621334129,0.1060092061431089,0.0112379517870921,-0.3778484,0.43740153,0.00092482567,0.1060178599372079,0.81524993,4.125734383424295,-0.0341705375253846,-0.2776786494809653,-0.07527375,0.07305455,0.1483283,0.1350010812767888,0.0652107843149164,0.4374256021519181,0.0006259882651743,193622886.79368997,1475.22199461859,76506.40517958759,0.0901942857142857,131250,0.0,3125.0,0.81524993,0.004379620787431475,False
BIS.361,35,-0.0013176795331804,0.1053200197480642,0.0110923065597326,-0.40004206,0.39597344,0.00055480003,0.1053282622997494,0.7960155,3.759422507827152,-0.0380174540726862,-0.269161193872427,-0.07379413,0.07268453,0.1464786599999999,0.1339607509941714,0.065121936322769,0.4168763650384445,0.0009659017357018,191112222.345172,1456.0931226298817,50869.30314137101,0.0902933333333333,131250,0.0,3125.0,0.7960155,0.001029034797400736,False
BIS.361,36,-0.0013644199730085,0.1220954460057129,0.0149072979353339,-0.43074346,0.4492383,-0.002404213,0.122103069483108,0.87998176,3.679172865200973,0.0607884647607707,-0.3015523743650359,-0.086740494,0.08304167,0.169782164,0.1559357664911308,0.0741653169167587,0.4538659473452031,0.0001901625968939,256833569.27905264,1956.827194507068,134532.5399070798,0.0902933333333333,131250,0.0,3125.0,0.87998176,0.0033773819627646237,False
BIS.361,37,-0.0014261116330355,0.1166397197568066,0.0136048242249463,-0.4277842,0.4030013,-0.002404213,0.1166484377063673,0.8307855,3.4548366692612964,0.0611652914258033,-0.3039720886985968,-0.08304143,0.07897282,0.16201425,0.148778225186996,0.0712511186264411,0.4314539677658611,0.0001892787354701,234399390.0987225,1785.9001150378854,119832.13899798293,0.0901790476190476,131250,0.0,3125.0,0.8307855,0.010129887684240214,False
BIS.361,38,-0.0013496101660926,0.1006747494412078,0.0101354051750499,-0.35232544,0.40633035,-0.0012946129,0.1006837952336442,0.7586557899999999,4.035707524304983,0.0548400973091944,-0.2202662169951676,-0.07194471,0.067506075,0.139450785,0.1275186219705538,0.063337452146098,0.410305994862557,0.0002434484587666,174629567.99175084,1330.5109942228637,76787.21449848113,0.0901561904761904,131250,0.0,3125.0,0.7586557899999999,0.003729442856391166,False
BIS.361,39,-0.0012964834117227,0.0831493218076787,0.0069138097170769,-0.32088447,0.34270835,0.0031442642,0.0831594287276782,0.66359282,4.121100339953819,-0.1629553659008607,-0.2620884479675731,-0.05862832,0.05862856,0.11725688,0.1054645933824921,0.0520242232440552,0.3588710287692204,0.0002186291087666,119130130.80329616,907.6581394536852,68859.50754829221,0.0904,131250,0.0,3125.0,0.66359282,0.012970048331862886,False
BIS.361,40,-0.0012730807376313,0.1005255710903507,0.0101053904430411,-0.37599874,0.3867259,0.00092482567,0.1005336320720866,0.7627246400000001,3.8467316064210433,-0.0544584697928233,-0.2816046421174403,-0.070834875,0.069725275,0.14056015,0.1279222494413029,0.0620346653665851,0.425929948742637,0.0006603333704265,174109059.7392231,1326.5452170607473,55020.67565730476,0.0903390476190476,131250,0.0,3125.0,0.7627246400000001,0.0006023017003964646,False
BIS.361,41,-0.0013038585595796,0.1144768020209646,0.0131049382009471,-0.41631746,0.42519498,-0.0012946129,0.1144842270712019,0.84151244,3.7140048972471593,0.0211749330170873,-0.2964078231594875,-0.08119202,0.07860279,0.15979481,0.1460066899960029,0.0699544345038772,0.4624154927100676,0.0001896523598943,225782322.9456221,1720.2462700618828,59148.80926182545,0.0903390476190476,131250,0.0,3125.0,0.84151244,0.0018560224289179358,False
BIS.361,42,-0.0012580338553481,0.1058284279448845,0.0111996561612856,-0.3952334,0.40707016,0.0012946129,0.1058359051100656,0.80230356,3.846238755899155,-0.045267396398967,-0.2261522876066357,-0.074163914,0.07231474,0.1464786539999999,0.1344533558932382,0.0657509697278926,0.4386928691198712,0.0004394818671651,192958840.4459324,1470.162593873771,53890.780109009,0.0901942857142857,131250,0.0,3125.0,0.80230356,0.0002882887819606838,False
BIS.361,43,-0.0013449458606952,0.1087977743857411,0.0118369557112906,-0.37525916,0.40411115,-0.00055480003,0.1088060871029688,0.77937031,3.7140491011092855,0.0203603430927331,-0.2666355859630038,-0.07675338,0.07416415,0.15091753,0.1385521844444449,0.0669254247570759,0.4538926508108744,0.0002129376245915,203941218.14377144,1553.837852523973,71571.06766817521,0.0902095238095238,131250,0.0,3125.0,0.77937031,0.0004960142887032764,False
BIS.361,44,-0.0013995634559526,0.1198090390737435,0.0143542058437738,-0.4177971,0.4555266,-0.002404213,0.1198172133778825,0.8733237,3.8018460549850106,0.0608830285435245,-0.2889498221544437,-0.08489108,0.08156204,0.16645312,0.1526548421998456,0.0735314190952963,0.4665940126525625,0.0004512115727401,247307367.11498815,1884.246606590386,76946.9546066895,0.0903085714285714,131250,0.0,3125.0,0.8733237,0.0010185426598170615,False
BIS.361,45,-0.0012927828075281,0.1057273178742724,0.0111782657448874,-0.40374112,0.42186594,0.00092482567,0.1057352213421568,0.8256070600000001,3.989833611213157,-0.0418429742552321,-0.2592994363907723,-0.074163914,0.07305455,0.147218464,0.1344155476350423,0.0655031549974399,0.4218711663434869,0.0003912470813483,192591884.03254804,1467.3667354860804,62764.77549663721,0.0903314285714285,131250,0.0,3125.0,0.8256070600000001,0.0010087027021038958,False
BIS.361,46,-0.0013300006824835,0.1011665062212292,0.01023466198101,-0.34270835,0.36712146,-0.0020344257,0.1011752483704656,0.70982981,3.628569891479183,0.0750968949545581,-0.3256198181252947,-0.07379413,0.0689857,0.14277983,0.1288736485825177,0.0621504268358147,0.3990017444260238,0.0001899483635096,176338516.37992224,1343.531553370836,55479.15830040451,0.0900647619047619,131250,0.0,3125.0,0.70982981,0.0014639762494096011,False
BIS.361,47,-0.0013153429476665,0.1056425722493756,0.0111603530714645,-0.3778484,0.38228726,-0.0001847744,0.1056507605203792,0.76013566,3.618405188160096,-0.0276930277479418,-0.2786042762718894,-0.07453394,0.07268453,0.14721847,0.1344170042201385,0.0652265685576833,0.3916303407148216,0.0001871619187214,192284323.8497549,1465.0234198076564,72761.61769107553,0.0901409523809523,131250,0.0,3125.0,0.76013566,0.0021772727008764737,False
BIS.361,48,-0.0013674892668449,0.1144186731202305,0.0130916327585941,-0.4052205,0.43629193,-0.00221931935,0.1144268446890375,0.84151243,3.8128459382555904,0.0441735360257515,-0.2846808085778396,-0.08119202,0.07786298,0.159055,0.1457676125771612,0.070263352043129,0.4588191662588616,0.0009723600098817,225556044.0781523,1718.5222405954462,153302.42876128695,0.0902704761904761,131250,0.0,3125.0,0.84151243,0.0003865392334944751,False
BIS.361,49,-0.0013416996688437,0.1004192561877433,0.0100840270132996,-0.3711903,0.39523363,0.0020344257,0.1004282189989497,0.76642393,3.935483810622324,-0.0890060525021911,-0.2992890639537124,-0.070834875,0.0700953,0.140930175,0.1278021083243643,0.0619392869901237,0.409705136501878,0.0001860122780781,173744132.13061506,1323.7648162332575,87977.10946183605,0.090407619047619,131250,0.0,3125.0,0.76642393,0.0012053403517134581,False
BIS.361,50,-0.001334495853918,0.1260060757429644,0.0158775311241417,-0.41631746,0.44553924,-0.0038838387,0.1260131421849555,0.8618566999999999,3.5356569344653006,0.0869759483127877,-0.3283485723114054,-0.09006953,0.08563089,0.17570042,0.1613694037892476,0.0756092496021768,0.4497081275530266,0.0005666514037342,273545960.68229246,2084.159700436514,139298.34382930925,0.0901942857142857,131250,0.0,3125.0,0.8618566999999999,0.006075465552879094,False
